off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,ts_pct_diff,w_pct_diff,ast_pct_diff,oreb_pct_diff,dreb_pct_diff,tov_pct_diff,efg_pct_diff,rest_diff,last15_win_diff,last15_pm_diff,home_court,home_win
4.099999999999994,1.7999999999999972,2.3000000000000003,1.1899999999999977,0.03699999999999992,0.14600000000000002,0.06900000000000006,-0.05199999999999999,-0.028000000000000025,-0.0040000000000000036,0.038000000000000034,-350.0,-0.3,-11.116666666666667,1,0
4.099999999999994,1.7999999999999972,2.3000000000000003,1.1899999999999977,0.03699999999999992,0.14600000000000002,0.06900000000000006,-0.05199999999999999,-0.028000000000000025,-0.0040000000000000036,0.038000000000000034,0.0,-0.3566433566433566,-10.825174825174825,1,0
4.099999999999994,1.7999999999999972,2.3000000000000003,1.1899999999999977,0.03699999999999992,0.14600000000000002,0.06900000000000006,-0.05199999999999999,-0.028000000000000025,-0.0040000000000000036,0.038000000000000034,0.0,-0.18095238095238098,-6.328571428571429,1,1
0.19999999999998863,-0.7999999999999972,0.9000000000000001,-0.730000000000004,0.0030000000000000027,0.04800000000000004,0.07600000000000007,-0.02699999999999997,-0.01100000000000001,-0.0069999999999999785,-0.0030000000000000027,0.0,-0.19999999999999996,-4.133333333333334,1,1
0.19999999999998863,-0.7999999999999972,0.9000000000000001,-0.730000000000004,0.0030000000000000027,0.04800000000000004,0.07600000000000007,-0.02699999999999997,-0.01100000000000001,-0.0069999999999999785,-0.0030000000000000027,0.0,-0.06666666666666665,-1.2666666666666666,1,1
0.19999999999998863,-0.7999999999999972,0.9000000000000001,-0.730000000000004,0.0030000000000000027,0.04800000000000004,0.07600000000000007,-0.02699999999999997,-0.01100000000000001,-0.0069999999999999785,-0.0030000000000000027,0.0,0.06666666666666665,-2.0,1,1
0.19999999999998863,-0.7999999999999972,0.9000000000000001,-0.730000000000004,0.0030000000000000027,0.04800000000000004,0.07600000000000007,-0.02699999999999997,-0.01100000000000001,-0.0069999999999999785,-0.0030000000000000027,0.0,0.06666666666666665,0.4666666666666667,1,1
-2.200000000000003,-1.7000000000000028,-0.5,0.46999999999999886,-0.013000000000000012,0.02400000000000002,0.08600000000000008,-0.0050000000000000044,-0.017000000000000015,-0.0040000000000000036,-0.02200000000000002,-8.0,-0.2666666666666667,-4.800000000000001,1,0
-2.200000000000003,-1.7000000000000028,-0.5,0.46999999999999886,-0.013000000000000012,0.02400000000000002,0.08600000000000008,-0.0050000000000000044,-0.017000000000000015,-0.0040000000000000036,-0.02200000000000002,0.0,-0.33333333333333337,-5.733333333333333,1,0
-2.200000000000003,-1.7000000000000028,-0.5,0.46999999999999886,-0.013000000000000012,0.02400000000000002,0.08600000000000008,-0.0050000000000000044,-0.017000000000000015,-0.0040000000000000036,-0.02200000000000002,0.0,-0.33333333333333337,-11.866666666666667,1,0
-2.200000000000003,-5.8999999999999915,3.8000000000000003,-0.28000000000000114,-0.018999999999999906,0.134,0.0010000000000000009,0.019000000000000017,0.030000000000000027,0.0020000000000000018,-0.013000000000000012,-28.0,0.2,3.1,1,1
