pts_diff,fg_diff,fg3_diff,reb_diff,ast_diff,tov_diff,stl_diff,pm_diff,rest_diff,win_pct_diff,def_diff,home_court,home_win,SEASON_ID_home,TEAM_ABBREVIATION_home,TEAM_ABBREVIATION_away,predicted,correct,prob
4.890756302520998,-0.007364145658263321,-0.033050420168067196,0.08683473389355356,-2.6414565826330545,0.6218487394957997,0.35294117647058876,-10.280112044817926,0.0,-0.2324929971988795,-4.890756302520998,1,0,42014,HOU,GSW,0,1,0.24127702188918415
-1.0,0.0113375,-0.02427499999999999,-3.4125000000000014,5.8125,0.4250000000000007,2.2,-4.1875,0.0,-0.19999999999999996,1.0,1,0,42014,ATL,CLE,0,1,0.31660243962250645
-4.890756302520998,0.007364145658263321,0.033050420168067196,-0.08683473389355356,2.6414565826330545,-0.6218487394957997,-0.35294117647058876,10.280112044817926,0.0,0.2324929971988795,4.890756302520998,1,1,42014,GSW,HOU,1,1,0.7612125685882782
-1.0,0.0113375,-0.02427499999999999,-3.4125000000000014,5.8125,0.4250000000000007,2.2,-4.1875,0.0,-0.19999999999999996,1.0,1,0,42014,ATL,CLE,0,1,0.31660243962250645
-4.890756302520998,0.007364145658263321,0.033050420168067196,-0.08683473389355356,2.6414565826330545,-0.6218487394957997,-0.35294117647058876,10.280112044817926,0.0,0.2324929971988795,4.890756302520998,1,1,42014,GSW,HOU,1,1,0.7612125685882782
0.39075630252099813,-0.020340336134453796,0.021021008403361408,1.063025210084028,-0.617647058823529,2.336134453781513,-0.21848739495798242,-3.827731092436975,-5.0,0.02941176470588236,-0.39075630252099813,1,1,42014,HOU,LAC,1,1,0.5457893410283379
3.0999999999999943,0.01441250000000005,0.07902500000000001,3.512500000000003,-0.7124999999999986,1.375,-1.4000000000000004,4.0875,8.0,0.09999999999999998,-3.0999999999999943,1,0,42014,WAS,ATL,1,0,0.6069261314803062
-8.558441558441558,-0.02867965367965364,-0.05764935064935062,-2.164502164502167,-4.160173160173162,-3.6883116883116873,0.6363636363636367,-9.082251082251082,7.0,-0.21645021645021645,8.558441558441558,1,0,42014,MEM,GSW,0,1,0.24719452354849417
-0.39075630252099813,0.020340336134453796,-0.021021008403361408,-1.063025210084028,0.617647058823529,-2.336134453781513,0.21848739495798242,3.827731092436975,0.0,-0.02941176470588236,0.39075630252099813,1,0,42014,LAC,HOU,0,1,0.45821298691852147
-3.0,-9.999999999998899e-05,0.03384999999999999,-1.6833333333333371,4.166666666666668,0.8000000000000007,0.8666666666666671,-0.5833333333333335,9.0,-0.19999999999999996,3.0,1,0,42014,CHI,CLE,0,1,0.3126880829990161
-3.0999999999999943,-0.01441250000000005,-0.07902500000000001,-3.512500000000003,0.7124999999999986,-1.375,1.4000000000000004,-4.0875,0.0,-0.09999999999999998,3.0999999999999943,1,1,42014,ATL,WAS,0,0,0.39538355127240354
8.558441558441558,0.02867965367965364,0.05764935064935062,2.164502164502167,4.160173160173162,3.6883116883116873,-0.6363636363636367,9.082251082251082,0.0,0.21645021645021645,-8.558441558441558,1,1,42014,GSW,MEM,1,1,0.7546928769995136
3.0,9.999999999998899e-05,-0.03384999999999999,1.6833333333333371,-4.166666666666668,-0.8000000000000007,-0.8666666666666671,0.5833333333333335,0.0,0.19999999999999996,-3.0,1,1,42014,CLE,CHI,1,1,0.6892802538444128
0.39075630252099813,-0.020340336134453796,0.021021008403361408,1.063025210084028,-0.617647058823529,2.336134453781513,-0.21848739495798242,-3.827731092436975,0.0,0.02941176470588236,-0.39075630252099813,1,1,42014,HOU,LAC,1,1,0.5451731761868862
-8.558441558441558,-0.02867965367965364,-0.05764935064935062,-2.164502164502167,-4.160173160173162,-3.6883116883116873,0.6363636363636367,-9.082251082251082,0.0,-0.21645021645021645,8.558441558441558,1,0,42014,MEM,GSW,0,1,0.24784255595208352
3.0999999999999943,0.01441250000000005,0.07902500000000001,3.512500000000003,-0.7124999999999986,1.375,-1.4000000000000004,4.0875,0.0,0.09999999999999998,-3.0999999999999943,1,0,42014,WAS,ATL,1,0,0.6078743537469361
-0.39075630252099813,0.020340336134453796,-0.021021008403361408,-1.063025210084028,0.617647058823529,-2.336134453781513,0.21848739495798242,3.827731092436975,0.0,-0.02941176470588236,0.39075630252099813,1,1,42014,LAC,HOU,0,0,0.45821298691852147
-3.0,-9.999999999998899e-05,0.03384999999999999,-1.6833333333333371,4.166666666666668,0.8000000000000007,0.8666666666666671,-0.5833333333333335,0.0,-0.19999999999999996,3.0,1,0,42014,CHI,CLE,0,1,0.31365028528220196
3.0999999999999943,0.01441250000000005,0.07902500000000001,3.512500000000003,-0.7124999999999986,1.375,-1.4000000000000004,4.0875,0.0,0.09999999999999998,-3.0999999999999943,1,1,42014,WAS,ATL,1,1,0.6078743537469361
-8.558441558441558,-0.02867965367965364,-0.05764935064935062,-2.164502164502167,-4.160173160173162,-3.6883116883116873,0.6363636363636367,-9.082251082251082,0.0,-0.21645021645021645,8.558441558441558,1,1,42014,MEM,GSW,0,0,0.24784255595208352
-0.39075630252099813,0.020340336134453796,-0.021021008403361408,-1.063025210084028,0.617647058823529,-2.336134453781513,0.21848739495798242,3.827731092436975,0.0,-0.02941176470588236,0.39075630252099813,1,1,42014,LAC,HOU,0,0,0.45821298691852147
-3.0,-9.999999999998899e-05,0.03384999999999999,-1.6833333333333371,4.166666666666668,0.8000000000000007,0.8666666666666671,-0.5833333333333335,0.0,-0.19999999999999996,3.0,1,1,42014,CHI,CLE,0,0,0.31365028528220196
